,interval,s3_usage,s3_limit
10158,0.04,99.6498618028263,100
10159,0.04,99.6498618028263,100
10160,0.04,96.35276887155443,100
10161,0.04,97.71748258657696,100
10162,0.04,97.71748258657696,100
10163,0.04,97.71748258657696,100
10164,0.04,91.86134917021423,100
10165,0.04,96.6060807140274,100
10166,0.04,96.6060807140274,100
10167,0.04,99.59224395851875,100
10168,0.04,99.59224395851875,100
10169,0.04,99.59224395851875,100
10170,0.04,99.59224395851875,100
10171,0.04,99.59224395851875,100
10172,0.04,99.59224395851875,100
10173,0.04,99.59224395851875,100
10174,0.04,99.59224395851875,100
10175,0.04,99.59224395851875,100
10176,0.04,99.59224395851875,100
10177,0.04,99.59224395851875,100
10178,0.04,99.59224395851875,100
10179,0.04,99.59224395851875,100
10180,0.04,99.59224395851875,100
10181,0.04,99.59224395851875,100
10182,0.04,99.59224395851875,100
10183,0.04,99.59224395851875,100
10184,0.04,99.59224395851875,100
10185,0.04,99.59224395851875,100
10186,0.04,99.59224395851875,100
10187,0.04,99.59224395851875,100
10188,0.04,99.59224395851875,100
10189,0.04,93.5724213926753,100
10190,0.04,99.89268841724767,100
10191,0.04,97.98112551390653,100
10192,0.04,97.98112551390653,100
10193,0.04,94.62276829764703,100
10194,0.04,99.20997274198736,100
10195,0.04,99.20997274198736,100
10196,0.04,99.20997274198736,100
10197,0.04,99.20997274198736,100
10198,0.04,99.20997274198736,100
10199,0.04,99.20997274198736,100
10200,0.04,97.92834190554414,100
10201,0.04,97.92834190554414,100
10202,0.04,97.92834190554414,100
10203,0.04,97.92834190554414,100
10204,0.04,97.92834190554414,100
10205,0.04,97.92834190554414,100
10206,0.04,97.92834190554414,100
10207,0.04,99.51846475516695,100
10208,0.04,99.51846475516695,100
10209,0.04,99.51846475516695,100
10210,0.04,99.51846475516695,100
10211,0.04,99.51846475516695,100
10212,0.04,99.51846475516695,100
10213,0.04,99.51846475516695,100
10214,0.04,99.51846475516695,100
10215,0.04,99.51846475516695,100
10216,0.04,99.51846475516695,100
10217,0.04,95.56916210860128,100
10218,0.04,95.56916210860128,100
10219,0.04,94.65885373567487,100
10220,0.04,98.01637691805416,100
10221,0.04,96.10868380199744,100
10222,0.04,99.887327110723,100
10223,0.04,99.887327110723,100
10224,0.04,99.887327110723,100
10225,0.04,99.887327110723,100
10226,0.04,95.99052470341137,100
10227,0.04,98.9077629195912,100
10228,0.04,98.9077629195912,100
10229,0.04,98.9077629195912,100
10230,0.04,98.9077629195912,100
10231,0.04,98.9077629195912,100
10232,0.04,97.05968206301834,100
10233,0.04,97.05968206301834,100
10234,0.04,93.65704608540926,100
10235,0.04,97.89391047738404,100
10236,0.04,97.89391047738404,100
10237,0.04,97.89391047738404,100
10238,0.04,92.85391992067741,100
10239,0.04,98.23360155305667,100
10240,0.04,98.23360155305667,100
10241,0.04,98.23360155305667,100
10242,0.04,98.23360155305667,100
10243,0.04,98.23360155305667,100
10244,0.04,98.23360155305667,100
10245,0.04,98.23360155305667,100
10246,0.04,98.23360155305667,100
10247,0.04,98.23360155305667,100
10248,0.04,98.23360155305667,100
10249,0.04,98.23360155305667,100
10250,0.04,98.23360155305667,100
10251,0.04,98.23360155305667,100
10252,0.04,98.23360155305667,100
10253,0.04,98.23360155305667,100
10254,0.04,98.23360155305667,100
10255,0.04,98.23360155305667,100
10256,0.04,98.23360155305667,100
10257,0.04,98.23360155305667,100
10258,0.04,98.23360155305667,100
10259,0.04,98.23360155305667,100
10260,0.04,95.85600048651065,100
10261,0.04,99.53035659945903,100
10262,0.04,99.53035659945903,100
10263,0.04,95.9308390841993,100
10264,0.04,93.94269430770314,100
10265,0.04,99.12277494771742,100
10266,0.04,99.12277494771742,100
10267,0.04,99.12277494771742,100
10268,0.04,99.12277494771742,100
10269,0.04,99.12277494771742,100
10270,0.04,99.12277494771742,100
10271,0.04,99.12277494771742,100
10272,0.04,95.94349735592473,100
10273,0.04,94.35337450630193,100
10274,0.04,98.10091869216912,100
10275,0.04,98.10091869216912,100
10276,0.04,98.10091869216912,100
10277,0.04,98.10091869216912,100
10278,0.04,99.65211152038869,100
10279,0.04,99.65211152038869,100
10280,0.04,99.65211152038869,100
10281,0.04,99.65211152038869,100
10282,0.04,99.65211152038869,100
10283,0.04,99.65211152038869,100
10284,0.04,99.65211152038869,100
10285,0.04,97.82642380849768,100
10286,0.04,94.30369018967896,100
10287,0.04,99.13341668350508,100
10288,0.04,99.13341668350508,100
10289,0.04,94.33003998682304,100
10290,0.04,97.7529208250127,100
10291,0.04,97.7529208250127,100
10292,0.04,94.95538741925904,100
10293,0.04,98.20095349496091,100
10294,0.04,98.20095349496091,100
10295,0.04,94.89965361536596,100
10296,0.04,98.03071974791729,100
10297,0.04,98.03071974791729,100
10298,0.04,98.03071974791729,100
10299,0.04,98.03071974791729,100
10300,0.04,98.03071974791729,100
10301,0.04,98.03071974791729,100
10302,0.04,98.03071974791729,100
10303,0.04,99.98243306452372,100
10304,0.04,92.09853783211909,100
10305,0.04,99.66494293276817,100
10306,0.04,99.66494293276817,100
10307,0.04,96.49296389979959,100
10308,0.04,98.57553687502993,100
10309,0.04,96.29186055083632,100
10310,0.04,99.18662666261223,100
10311,0.04,99.18662666261223,100
10312,0.04,99.18662666261223,100
10313,0.04,99.18662666261223,100
10314,0.04,96.12123102381808,100
10315,0.04,99.96345258119878,100
10316,0.04,99.96345258119878,100
10317,0.04,99.96345258119878,100
10318,0.04,99.96345258119878,100
10319,0.04,99.96345258119878,100
10320,0.04,97.04621436501894,100
10321,0.04,97.04621436501894,100
10322,0.04,97.04621436501894,100
10323,0.04,97.04621436501894,100
10324,0.04,97.04621436501894,100
10325,0.04,97.04621436501894,100
10326,0.04,97.04621436501894,100
10327,0.04,97.04621436501894,100
10328,0.04,97.04621436501894,100
10329,0.04,99.52068791723012,100
10330,0.04,99.52068791723012,100
10331,0.04,99.52068791723012,100
10332,0.04,99.52068791723012,100
10333,0.04,99.52068791723012,100
10334,0.04,99.52068791723012,100
10335,0.04,99.52068791723012,100
10336,0.04,99.52068791723012,100
10337,0.04,99.52068791723012,100
10338,0.04,99.52068791723012,100
10339,0.04,99.52068791723012,100
10340,0.04,96.19839927143984,100
10341,0.04,99.0018345218209,100
10342,0.04,99.0018345218209,100
10343,0.04,95.38926160691494,100
10344,0.04,99.83723591604796,100
10345,0.04,99.83723591604796,100
10346,0.04,99.83723591604796,100
10347,0.04,99.83723591604796,100
10348,0.04,99.83723591604796,100
10349,0.04,99.83723591604796,100
10350,0.04,99.83723591604796,100
10351,0.04,97.05549946545385,100
10352,0.04,99.86621832026,100
10353,0.04,99.86621832026,100
10354,0.04,99.86621832026,100
10355,0.04,98.40407941642461,100
10356,0.04,98.40407941642461,100
10357,0.04,98.40407941642461,100
10358,0.04,98.40407941642461,100
10359,0.04,97.93897529923247,100
10360,0.04,97.93897529923247,100
10361,0.04,94.95281205474112,100
10362,0.04,97.41880641716757,100
10363,0.04,99.58503358734554,100
10364,0.04,99.58503358734554,100
10365,0.04,97.6333202707391,100
10366,0.04,97.6333202707391,100
10367,0.04,97.6333202707391,100
10368,0.04,97.6333202707391,100
10369,0.04,97.6333202707391,100
10370,0.04,97.6333202707391,100
10371,0.04,97.6333202707391,100
10372,0.04,93.3630907934247,100
10373,0.04,97.12202184942082,100
10374,0.04,97.12202184942082,100
10375,0.04,97.12202184942082,100
10376,0.04,97.12202184942082,100
10377,0.04,98.97926300516058,100
10378,0.04,98.97926300516058,100
10379,0.04,98.97926300516058,100
10380,0.04,98.97926300516058,100
10381,0.04,98.97926300516058,100
10382,0.04,95.70838867554599,100
10383,0.04,98.81350194503362,100
10384,0.04,98.81350194503362,100
10385,0.04,98.81350194503362,100
10386,0.04,98.81350194503362,100
10387,0.04,94.57663755305884,100
10388,0.04,98.62969097273059,100
10389,0.04,98.62969097273059,100
10390,0.04,98.62969097273059,100
10391,0.04,98.62969097273059,100
10392,0.04,98.62969097273059,100
10393,0.04,98.62969097273059,100
10394,0.04,98.62969097273059,100
10395,0.04,98.62969097273059,100
10396,0.04,98.62969097273059,100
10397,0.04,89.89248615797203,100
10398,0.04,95.74543225621521,100
10399,0.04,95.3867692662113,100
10400,0.04,95.85575243897505,100
10401,0.04,99.54330346455808,100
10402,0.04,99.54330346455808,100
10403,0.04,99.54330346455808,100
10404,0.04,99.54330346455808,100
10405,0.04,99.54330346455808,100
10406,0.04,99.54330346455808,100
10407,0.04,99.54330346455808,100
10408,0.04,99.54330346455808,100
10409,0.04,99.54330346455808,100
10410,0.04,99.54330346455808,100
10411,0.04,99.54330346455808,100
10412,0.04,99.54330346455808,100
10413,0.04,99.54330346455808,100
10414,0.04,99.54330346455808,100
10415,0.04,95.70108190717738,100
10416,0.04,99.13126729620767,100
10417,0.04,96.00020116365634,100
10418,0.04,98.25419466139739,100
10419,0.04,98.25419466139739,100
10420,0.04,96.30123906456284,100
10421,0.04,95.77304336880613,100
10422,0.04,98.47267699344872,100
10423,0.04,95.26780171373318,100
10424,0.04,99.31450961262045,100
10425,0.04,99.31450961262045,100
10426,0.04,99.31450961262045,100
10427,0.04,99.31450961262045,100
10428,0.04,99.31450961262045,100
10429,0.04,99.31450961262045,100
10430,0.04,99.31450961262045,100
10431,0.04,99.31450961262045,100
10432,0.04,99.31450961262045,100
10433,0.04,99.31450961262045,100
10434,0.04,99.31450961262045,100
10435,0.04,99.31450961262045,100
10436,0.04,99.31450961262045,100
10437,0.04,99.31450961262045,100
10438,0.04,99.31450961262045,100
10439,0.04,99.31450961262045,100
10440,0.04,99.31450961262045,100
10441,0.04,99.31450961262045,100
10442,0.04,99.31450961262045,100
10443,0.04,99.31450961262045,100
10444,0.04,99.31450961262045,100
10445,0.04,95.71821605730885,100
10446,0.04,99.57306078606729,100
10447,0.04,99.57306078606729,100
10448,0.04,99.57306078606729,100
10449,0.04,99.57306078606729,100
10450,0.04,99.57306078606729,100
10451,0.04,99.57306078606729,100
10452,0.04,97.09858723385611,100
10453,0.04,99.07718727491994,100
10454,0.04,93.89710663490565,100
10455,0.04,97.2435038732725,100
10456,0.04,97.2435038732725,100
10457,0.04,94.69194772527842,100
10458,0.04,99.5566794650077,100
10459,0.04,99.5566794650077,100
10460,0.04,99.5566794650077,100
10461,0.04,99.5566794650077,100
10462,0.04,99.5566794650077,100
10463,0.04,99.5566794650077,100
10464,0.04,99.5566794650077,100
10465,0.04,96.13379862681805,100
10466,0.04,99.02109938623383,100
10467,0.04,99.02109938623383,100
10468,0.04,99.02109938623383,100
10469,0.04,99.02109938623383,100
10470,0.04,99.02109938623383,100
10471,0.04,99.02109938623383,100
10472,0.04,99.02109938623383,100
10473,0.04,93.1805161031075,100
10474,0.04,96.67991685976006,100
10475,0.04,96.67991685976006,100
10476,0.04,96.67991685976006,100
10477,0.04,96.67991685976006,100
10478,0.04,96.67991685976006,100
10479,0.04,98.24431072135114,100
10480,0.04,93.65710627701081,100
10481,0.04,98.15548986130148,100
10482,0.04,98.15548986130148,100
10483,0.04,99.49396410501723,100
10484,0.04,99.49396410501723,100
10485,0.04,99.49396410501723,100
10486,0.04,99.49396410501723,100
10487,0.04,99.49396410501723,100
10488,0.04,99.49396410501723,100
10489,0.04,99.49396410501723,100
10490,0.04,99.49396410501723,100
10491,0.04,99.49396410501723,100
10492,0.04,99.49396410501723,100
10493,0.04,99.49396410501723,100
10494,0.04,99.49396410501723,100
10495,0.04,96.79433048037464,100
10496,0.04,96.79433048037464,100
10497,0.04,90.11857901564248,100
10498,0.04,98.15705803129259,100
10499,0.04,98.15705803129259,100
10500,0.04,98.15705803129259,100
10501,0.04,99.59962539318565,100
10502,0.04,99.59962539318565,100
10503,0.04,99.59962539318565,100
10504,0.04,99.59962539318565,100
10505,0.04,99.59962539318565,100
10506,0.04,99.59962539318565,100
10507,0.04,99.59962539318565,100
10508,0.04,99.59962539318565,100
10509,0.04,94.76989889935953,100
10510,0.04,99.47784276059838,100
10511,0.04,97.62060160485862,100
10512,0.04,97.62060160485862,100
10513,0.04,97.62060160485862,100
10514,0.04,97.62060160485862,100
10515,0.04,89.44397188512045,100
10516,0.04,99.41267302889773,100
10517,0.04,94.70472916765888,100
10518,0.04,96.98182995180908,100
10519,0.04,99.97850791688167,100
10520,0.04,99.97850791688167,100
10521,0.04,99.97850791688167,100
10522,0.04,99.97850791688167,100
10523,0.04,96.21957686088555,100
10524,0.04,99.65015465888503,100
10525,0.04,99.65015465888503,100
10526,0.04,99.65015465888503,100
10527,0.04,99.65015465888503,100
10528,0.04,99.65015465888503,100
10529,0.04,99.65015465888503,100
10530,0.04,99.65015465888503,100
10531,0.04,95.90261047301784,100
10532,0.04,98.62956349693032,100
10533,0.04,98.62956349693032,100
10534,0.04,98.62956349693032,100
10535,0.04,95.81884464212416,100
10536,0.04,94.4921956740724,100
10537,0.04,98.71720995578943,100
10538,0.04,98.71720995578943,100
10539,0.04,94.87673830958995,100
10540,0.04,97.97750755876572,100
10541,0.04,95.17407230838467,100
10542,0.04,98.42406180025529,100
10543,0.04,98.42406180025529,100
10544,0.04,98.42406180025529,100
10545,0.04,98.42406180025529,100
10546,0.04,98.42406180025529,100
10547,0.04,95.31894853076766,100
10548,0.04,99.16127680895717,100
10549,0.04,99.16127680895717,100
10550,0.04,99.16127680895717,100
10551,0.04,96.90728331121612,100
10552,0.04,96.90728331121612,100
10553,0.04,99.93875742302446,100
10554,0.04,99.93875742302446,100
10555,0.04,99.93875742302446,100
10556,0.04,99.93875742302446,100
10557,0.04,95.88570400335271,100
10558,0.04,98.11790001781358,100
10559,0.04,96.10542556576988,100
10560,0.04,99.57547858146506,100
10561,0.04,99.57547858146506,100
10562,0.04,99.57547858146506,100
10563,0.04,99.57547858146506,100
10564,0.04,99.57547858146506,100
10565,0.04,99.57547858146506,100
10566,0.04,96.04450325404454,100
10567,0.04,99.64397842813605,100
10568,0.04,99.64397842813605,100
10569,0.04,99.64397842813605,100
10570,0.04,99.64397842813605,100
10571,0.04,99.64397842813605,100
10572,0.04,97.36687764398586,100
10573,0.04,97.36687764398586,100
10574,0.04,97.36687764398586,100
10575,0.04,98.6146227988242,100
10576,0.04,98.6146227988242,100
10577,0.04,98.6146227988242,100
10578,0.04,98.6146227988242,100
10579,0.04,95.72732203940842,100
10580,0.04,99.35665885962133,100
10581,0.04,99.35665885962133,100
10582,0.04,99.35665885962133,100
10583,0.04,99.35665885962133,100
10584,0.04,99.35665885962133,100
10585,0.04,99.35665885962133,100
10586,0.04,99.35665885962133,100
10587,0.04,99.35665885962133,100
10588,0.04,96.41665384416092,100
10589,0.04,98.47354218099036,100
10590,0.04,98.47354218099036,100
10591,0.04,98.47354218099036,100
10592,0.04,98.47354218099036,100
10593,0.04,95.57877606921446,100
10594,0.04,99.43858069300822,100
10595,0.04,94.57384895327894,100
10596,0.04,97.48462016849538,100
10597,0.04,97.48462016849538,100
10598,0.04,97.48462016849538,100
10599,0.04,97.48462016849538,100
10600,0.04,87.5159190247181,100
10601,0.04,96.38472606962004,100
10602,0.04,98.77493180841246,100
10603,0.04,95.42853457004561,100
10604,0.04,98.52713149943814,100
10605,0.04,98.52713149943814,100
10606,0.04,98.52713149943814,100
10607,0.04,98.52713149943814,100
10608,0.04,98.52713149943814,100
10609,0.04,98.52713149943814,100
10610,0.04,98.52713149943814,100
10611,0.04,98.52713149943814,100
10612,0.04,95.09655370143867,100
10613,0.04,99.73966647864471,100
10614,0.04,99.73966647864471,100
10615,0.04,99.73966647864471,100
10616,0.04,99.73966647864471,100
10617,0.04,99.73966647864471,100
10618,0.04,99.73966647864471,100
10619,0.04,96.24026572199215,100
10620,0.04,96.24026572199215,100
10621,0.04,99.56248022339949,100
10622,0.04,99.56248022339949,100
10623,0.04,99.56248022339949,100
10624,0.04,99.56248022339949,100
10625,0.04,99.56248022339949,100
10626,0.04,99.56248022339949,100
10627,0.04,99.56248022339949,100
10628,0.04,95.72015194520998,100
10629,0.04,98.4270203154856,100
10630,0.04,98.4270203154856,100
10631,0.04,98.4270203154856,100
10632,0.04,98.4270203154856,100
10633,0.04,98.4270203154856,100
10634,0.04,98.4270203154856,100
10635,0.04,98.4270203154856,100
10636,0.04,97.17927516064726,100
10637,0.04,97.17927516064726,100
10638,0.04,99.53004593613947,100
10639,0.04,96.4292766869637,100
10640,0.04,96.4292766869637,100
10641,0.04,99.73861313706234,100
10642,0.04,99.73861313706234,100
10643,0.04,99.73861313706234,100
10644,0.04,99.73861313706234,100
10645,0.04,99.73861313706234,100
10646,0.04,96.74193517198975,100
10647,0.04,99.95264620067852,100
10648,0.04,99.95264620067852,100
10649,0.04,99.95264620067852,100
10650,0.04,95.90593830179124,100
10651,0.04,96.67551006533685,100
10652,0.04,96.67551006533685,100
10653,0.04,96.67551006533685,100
10654,0.04,99.99692535143716,100
10655,0.04,98.43253148984607,100
10656,0.04,98.43253148984607,100
10657,0.04,98.43253148984607,100
10658,0.04,98.43253148984607,100
10659,0.04,98.43253148984607,100
10660,0.04,97.09405724613032,100
10661,0.04,97.09405724613032,100
10662,0.04,97.09405724613032,100
10663,0.04,92.59567366183965,100
10664,0.04,98.35193157502763,100
10665,0.04,98.35193157502763,100
10666,0.04,98.35193157502763,100
10667,0.04,98.35193157502763,100
10668,0.04,98.35193157502763,100
10669,0.04,98.35193157502763,100
10670,0.04,98.35193157502763,100
10671,0.04,98.35193157502763,100
10672,0.04,98.35193157502763,100
10673,0.04,98.35193157502763,100
10674,0.04,98.35193157502763,100
10675,0.04,98.35193157502763,100
10676,0.04,98.35193157502763,100
10677,0.04,98.35193157502763,100
10678,0.04,98.35193157502763,100
10679,0.04,98.35193157502763,100
10680,0.04,98.35193157502763,100
10681,0.04,98.35193157502763,100
10682,0.04,98.35193157502763,100
10683,0.04,98.35193157502763,100
10684,0.04,98.35193157502763,100
10685,0.04,98.35193157502763,100
10686,0.04,93.45843535120892,100
10687,0.04,91.487663113582,100
10688,0.04,96.78436530741915,100
10689,0.04,96.78436530741915,100
10690,0.04,99.9430649670777,100
10691,0.04,99.9430649670777,100
10692,0.04,97.55285922828529,100
10693,0.04,99.46570788215087,100
10694,0.04,95.99565486645568,100
10695,0.04,95.99565486645568,100
10696,0.04,98.71740564721243,100
10697,0.04,98.71740564721243,100
10698,0.04,98.71740564721243,100
10699,0.04,98.71740564721243,100
10700,0.04,94.862560918454,100
10701,0.04,98.45858692738217,100
10702,0.04,94.4823018869181,100
10703,0.04,98.4503708711491,100
10704,0.04,98.4503708711491,100
10705,0.04,94.59056624735534,100
10706,0.04,98.66488311819514,100
10707,0.04,98.66488311819514,100
10708,0.04,98.66488311819514,100
10709,0.04,98.66488311819514,100
10710,0.04,98.66488311819514,100
10711,0.04,98.66488311819514,100
10712,0.04,94.43986883647811,100
10713,0.04,98.60358222731666,100
10714,0.04,98.60358222731666,100
10715,0.04,98.60358222731666,100
10716,0.04,98.60358222731666,100
10717,0.04,98.60358222731666,100
10718,0.04,98.60358222731666,100
10719,0.04,98.60358222731666,100
10720,0.04,95.28136772590932,100
10721,0.04,95.29376814679978,100
10722,0.04,98.79326230920638,100
10723,0.04,98.79326230920638,100
10724,0.04,98.79326230920638,100
10725,0.04,98.79326230920638,100
10726,0.04,98.79326230920638,100
10727,0.04,96.73637397237694,100
10728,0.04,94.02950560210131,100
10729,0.04,97.3452031190276,100
10730,0.04,97.3452031190276,100
10731,0.04,99.9365173405415,100
10732,0.04,99.9365173405415,100
10733,0.04,99.9365173405415,100
10734,0.04,99.9365173405415,100
10735,0.04,99.9365173405415,100
10736,0.04,99.9365173405415,100
10737,0.04,99.9365173405415,100
10738,0.04,99.9365173405415,100
10739,0.04,99.9365173405415,100
10740,0.04,99.9365173405415,100
10741,0.04,99.9365173405415,100
10742,0.04,96.68652784867088,100
10743,0.04,96.68652784867088,100
10744,0.04,96.68652784867088,100
10745,0.04,98.84042430925383,100
10746,0.04,98.84042430925383,100
10747,0.04,98.84042430925383,100
10748,0.04,95.7418273798613,100
10749,0.04,99.23991566047684,100
10750,0.04,94.34739365603897,100
10751,0.04,97.92762022795982,100
10752,0.04,97.92762022795982,100
10753,0.04,97.92762022795982,100
10754,0.04,97.92762022795982,100
10755,0.04,97.92762022795982,100
10756,0.04,97.92762022795982,100
10757,0.04,97.92762022795982,100
10758,0.04,94.60620494185952,100
10759,0.04,98.62556868121804,100
10760,0.04,98.62556868121804,100
10761,0.04,98.62556868121804,100
10762,0.04,98.62556868121804,100
10763,0.04,98.62556868121804,100
10764,0.04,94.46185529037949,100
10765,0.04,98.73424433792955,100
10766,0.04,98.73424433792955,100
10767,0.04,98.73424433792955,100
10768,0.04,98.73424433792955,100
10769,0.04,98.73424433792955,100
10770,0.04,98.73424433792955,100
10771,0.04,98.73424433792955,100
10772,0.04,98.73424433792955,100
10773,0.04,98.73424433792955,100
10774,0.04,98.73424433792955,100
10775,0.04,98.73424433792955,100
10776,0.04,98.73424433792955,100
10777,0.04,98.73424433792955,100
10778,0.04,98.73424433792955,100
10779,0.04,98.73424433792955,100
10780,0.04,98.73424433792955,100
10781,0.04,98.73424433792955,100
10782,0.04,98.73424433792955,100
10783,0.04,98.73424433792955,100
10784,0.04,98.73424433792955,100
10785,0.04,98.73424433792955,100
10786,0.04,98.73424433792955,100
10787,0.04,98.73424433792955,100
10788,0.04,98.73424433792955,100
10789,0.04,98.73424433792955,100
10790,0.04,92.61937814121649,100
10791,0.04,96.77475874313909,100
10792,0.04,99.70928126816506,100
10793,0.04,93.04847033614381,100
10794,0.04,96.15647766137457,100
10795,0.04,96.1101479517227,100
10796,0.04,98.56013417129228,100
10797,0.04,98.56013417129228,100
10798,0.04,98.56013417129228,100
10799,0.04,98.56013417129228,100
10800,0.04,98.56013417129228,100
10801,0.04,93.91702139408623,100
10802,0.04,98.84970267025352,100
10803,0.04,98.84970267025352,100
10804,0.04,98.84970267025352,100
10805,0.04,98.84970267025352,100
10806,0.04,98.84970267025352,100
10807,0.04,98.84970267025352,100
10808,0.04,98.84970267025352,100
10809,0.04,92.17132683564036,100
10810,0.04,98.45311765088603,100
10811,0.04,98.45311765088603,100
10812,0.04,98.45311765088603,100
10813,0.04,98.45311765088603,100
10814,0.04,98.45311765088603,100
10815,0.04,94.25020237982805,100
10816,0.04,97.0384836824341,100
10817,0.04,97.0384836824341,100
10818,0.04,97.0384836824341,100
10819,0.04,99.70112026508454,100
10820,0.04,99.70112026508454,100
10821,0.04,95.48177190839615,100
10822,0.04,95.68827668468256,100
10823,0.04,97.68971361481464,100
10824,0.04,97.68971361481464,100
10825,0.04,97.68971361481464,100
10826,0.04,97.68971361481464,100
10827,0.04,97.68971361481464,100
10828,0.04,97.68971361481464,100
10829,0.04,97.68971361481464,100
10830,0.04,94.10948704289379,100
10831,0.04,99.47624358295766,100
10832,0.04,91.8071370159041,100
10833,0.04,94.53549281219098,100
10834,0.04,99.5173285522563,100
10835,0.04,99.5173285522563,100
10836,0.04,99.5173285522563,100
10837,0.04,99.5173285522563,100
10838,0.04,99.5173285522563,100
10839,0.04,96.40495860224962,100
10840,0.04,99.60983963412927,100
10841,0.04,99.60983963412927,100
10842,0.04,99.60983963412927,100
10843,0.04,99.60983963412927,100
10844,0.04,99.60983963412927,100
10845,0.04,99.60983963412927,100
10846,0.04,99.60983963412927,100
10847,0.04,99.60983963412927,100
10848,0.04,99.60983963412927,100
10849,0.04,99.60983963412927,100
10850,0.04,96.82155833152322,100
10851,0.04,96.82155833152322,100
10852,0.04,99.37492140346758,100
10853,0.04,96.05922388654129,100
10854,0.04,99.33452184117778,100
10855,0.04,99.33452184117778,100
10856,0.04,99.33452184117778,100
10857,0.04,99.33452184117778,100
10858,0.04,96.61277106042103,100
10859,0.04,96.61277106042103,100
10860,0.04,97.07642347651846,100
10861,0.04,99.63858473903728,100
10862,0.04,99.63858473903728,100
10863,0.04,99.63858473903728,100
10864,0.04,99.63858473903728,100
10865,0.04,99.63858473903728,100
10866,0.04,99.63858473903728,100
10867,0.04,99.63858473903728,100
10868,0.04,99.63858473903728,100
10869,0.04,99.63858473903728,100
10870,0.04,99.63858473903728,100
10871,0.04,99.63858473903728,100
10872,0.04,97.1885985194677,100
10873,0.04,99.90207488263087,100
10874,0.04,99.90207488263087,100
10875,0.04,99.90207488263087,100
10876,0.04,96.69136385394211,100
10877,0.04,96.54122984834468,100
10878,0.04,96.54122984834468,100
10879,0.04,96.54122984834468,100
10880,0.04,96.54122984834468,100
10881,0.04,99.49016110748951,100
10882,0.04,99.49016110748951,100
10883,0.04,96.04325070665014,100
10884,0.04,99.02683570942489,100
10885,0.04,99.02683570942489,100
10886,0.04,99.02683570942489,100
10887,0.04,99.02683570942489,100
10888,0.04,99.02683570942489,100
10889,0.04,95.57239202118197,100
10890,0.04,99.8396760450157,100
10891,0.04,99.8396760450157,100
10892,0.04,97.12619968185253,100
10893,0.04,94.97230322126957,100
10894,0.04,99.6219326069666,100
10895,0.04,99.6219326069666,100
10896,0.04,99.6219326069666,100
10897,0.04,99.6219326069666,100
10898,0.04,99.6219326069666,100
10899,0.04,99.6219326069666,100
10900,0.04,99.6219326069666,100
10901,0.04,95.95420211212368,100
10902,0.04,99.52915024037588,100
10903,0.04,92.97258874757439,100
10904,0.04,98.02689568116926,100
10905,0.04,98.02689568116926,100
10906,0.04,98.02689568116926,100
10907,0.04,98.02689568116926,100
10908,0.04,94.43086967224109,100
10909,0.04,94.43086967224109,100
10910,0.04,97.67971075519353,100
10911,0.04,97.67971075519353,100
10912,0.04,97.67971075519353,100
10913,0.04,97.67971075519353,100
10914,0.04,97.67971075519353,100
10915,0.04,93.53125763403261,100
10916,0.04,99.36874482114827,100
10917,0.04,99.36874482114827,100
10918,0.04,95.40067583691726,100
10919,0.04,98.39013252076103,100
10920,0.04,95.18185996646814,100
10921,0.04,99.40399700915026,100
10922,0.04,99.40399700915026,100
10923,0.04,99.40399700915026,100
10924,0.04,99.40399700915026,100
10925,0.04,99.40399700915026,100
10926,0.04,99.40399700915026,100
10927,0.04,99.40399700915026,100
10928,0.04,99.40399700915026,100
10929,0.04,93.25234613703296,100
10930,0.04,97.55421808154985,100
10931,0.04,94.3493370496702,100
10932,0.04,98.4774455953206,100
10933,0.04,98.4774455953206,100
10934,0.04,98.4774455953206,100
10935,0.04,98.4774455953206,100
10936,0.04,98.4774455953206,100
10937,0.04,98.4774455953206,100
10938,0.04,98.4774455953206,100
10939,0.04,98.4774455953206,100
10940,0.04,93.37345782110863,100
10941,0.04,97.9680820767413,100
10942,0.04,93.54000881307148,100
10943,0.04,98.79915673909413,100
10944,0.04,98.79915673909413,100
10945,0.04,98.79915673909413,100
10946,0.04,98.79915673909413,100
10947,0.04,95.35497175903444,100
10948,0.04,98.83340611413026,100
10949,0.04,98.83340611413026,100
10950,0.04,98.83340611413026,100
10951,0.04,98.83340611413026,100
10952,0.04,98.83340611413026,100
10953,0.04,98.83340611413026,100
10954,0.04,98.83340611413026,100
10955,0.04,98.83340611413026,100
10956,0.04,98.83340611413026,100
10957,0.04,89.19426052651632,100
10958,0.04,97.32586447373419,100
10959,0.04,97.32586447373419,100
10960,0.04,97.32586447373419,100
10961,0.04,97.32586447373419,100
10962,0.04,93.46276554724004,100
10963,0.04,97.63983488597968,100
10964,0.04,94.51354588723181,100
10965,0.04,97.80198618930757,100
10966,0.04,97.80198618930757,100
10967,0.04,97.80198618930757,100
10968,0.04,97.80198618930757,100
10969,0.04,97.80198618930757,100
10970,0.04,97.80198618930757,100
10971,0.04,97.80198618930757,100
10972,0.04,97.80198618930757,100
10973,0.04,97.80198618930757,100
10974,0.04,97.80198618930757,100
10975,0.04,97.80198618930757,100
10976,0.04,97.80198618930757,100
10977,0.04,97.80198618930757,100
10978,0.04,97.80198618930757,100
10979,0.04,97.80198618930757,100
10980,0.04,99.74729900211491,100
